company_name,industry,website,phone,address,city,country,postal_code,assigned_to,status
АО «Блохина»,Retail,ao.ru,+74699607420,"пер. Вокзальный, д. 738",к. Старая Русса,Федеративные Штаты Микронезии,257065,29cf760b-bd4f-4ed1-bc75-e914b95a23fe,Active
"НПО «Савин, Котов и Николаев»",IT,avtodom.ru,8 708 918 1351,"ул. Народная, д. 8/6 к. 340",к. Каменномостский,Суринам,829753,a39af74d-8b03-4679-b7f4-518abb7190a0,Lead
НПО «Потапов»,Retail,zao.org,+7 302 902 5486,"наб. Кедровая, д. 8/4 стр. 6/4",ст. Апрелевка,Сент-Люсия,296563,2f4e536e-8bca-406b-aafb-db03244c19c8,Inactive
Игнатова и партнеры,Healthcare,zao.edu,8 102 649 3814,"пер. Новосельский, д. 97 к. 3",ст. Салехард,Аргентина,509010,bc94de41-3919-408a-82c5-d0e07d60333d,Prospect
Гордеева Лимитед,Retail,ip.info,8 658 059 1387,"алл. Украинская, д. 6/4 к. 87",с. Агинское (Забайк.),Сейшельские Острова,824423,e6e5f9d1-34b6-4560-9f0e-df996ed25230,Inactive
"ИП «Бобылева, Яковлев и Соловьев»",Retail,ao.net,+7 251 315 4304,"бул. Рязанский, д. 7 стр. 2",г. Белорецк,Ботсвана,613040,8b94a253-6261-4ba3-bc54-53475ab10839,Lead
АО «Горбачев-Дмитриев»,Construction,ao.com,8 (685) 123-7606,"пр. Гагарина, д. 621 к. 8/5",ст. Далматово,Руанда,739485,a759d48a-5de9-4225-9f15-f1bc590ff650,Lead
НПО «Селиверстов-Кабанова»,Education,rao.com,8 (796) 678-07-32,"ул. Мостовая, д. 96 стр. 762",с. Сузун,Намибия,301666,06be3602-6032-43bc-b00a-e11423669d4e,Prospect
Комос Групп,Manufacturing,samsonova.biz,+7 (627) 690-4302,"пер. Пирогова, д. 516 к. 7",к. Одинцово,Монголия,907061,15f8cf5b-7914-43d9-902b-b93f1db5f342,Lead
Новикова Групп,Healthcare,teterin.net,8 (345) 958-3887,"бул. Вавилова, д. 9 к. 66",с. Когалым,Андорра,284984,70d65823-a833-4ca2-b2f0-d360b5221b36,Customer
ЗАО «Егорова»,Retail,ooo.info,+7 (914) 105-1694,"алл. Папанина, д. 63 стр. 6/4",клх Серафимович,Словакия,486608,f02f49e4-c72f-4f98-8cee-8b12482abe0c,Inactive
АО «Исаева-Кулагина»,IT,korolev.org,+7 329 830 92 25,"бул. Калинина, д. 236 к. 52",п. Далматово,Сейшельские Острова,526794,b1773e93-eb1e-48c2-bec0-758f767451a4,Lead
АО «Шаров Артемьев»,Manufacturing,ooo.biz,+7 (934) 749-2950,"ш. Хвойное, д. 205 стр. 6/9",к. Новороссийка,Босния и Герцеговина,806526,c2bc3f1b-9361-4d9d-9629-c5b10279e99a,Lead
"ООО «Марков, Носков и Мясникова»",Construction,oao.org,+7 (097) 714-1762,"пер. 8 Марта, д. 361",г. Новомосковск,Румыния,212316,453d073b-79d7-4c5f-a81c-200e05222fb5,Inactive
НПО «Григорьева Суворов»,Healthcare,makdonaldc.com,+7 250 525 39 04,"ул. Ленина, д. 979",ст. Елабуга,Дания,090554,0ecf78fc-1300-439a-954f-b50f9dd0924d,Customer
Вишнякова Лтд,IT,metallokomplekt-m.org,+7 (225) 693-8670,"пр. Отрадный, д. 519 к. 16",к. Быково (метеост.),Сомали,131159,43f1b543-0bee-4c9e-88a3-a4138249941c,Inactive
ОАО «Петухова»,Retail,ip.net,+7 (401) 506-7704,"пер. Пионерский, д. 3/1",г. Кириши,Индия,215499,5c9c98c7-8c02-400f-ab7b-626bfdb16eb5,Prospect
Сони Электроникс (Sony),Construction,npo.ru,+78483766907,"пр. Вавилова, д. 56 к. 6",клх Красновишерск,Чехия,721014,3d3851d3-9de4-4e93-944a-1f43ad773fd3,Active
ЗАО «Соколов-Баранов»,Education,ao.net,8 083 764 42 83,"пр. Седова, д. 15",п. Стрежевой,Люксембург,537544,1e8ee8b2-c0dd-421f-a8e6-1fa6cc40e17e,Lead
РАО «Павлов-Ковалев»,Healthcare,achimgaz.biz,+7 417 369 5818,"алл. Иркутская, д. 8",г. Кулунда,Узбекистан,753149,5295d473-5d6a-45e5-8548-36f4c6f344fd,Active
РКЦ Прогресс,Retail,rao.biz,+7 (127) 812-1823,"алл. Надежды, д. 1 к. 49",д. Адыгейск,Судан,673752,a7996f38-2d20-4610-86a3-e00300d58fb1,Active
Игнатов Инк,Finance,teterina.com,+7 (824) 724-79-23,"ш. Магистральное, д. 45 стр. 274",г. Клин,Республика Конго,066581,5d903424-0313-4171-b892-32efc43821ab,Lead
ОАО «Белякова»,Education,ooo.org,8 (829) 977-1983,"наб. Волжская, д. 6/7",к. Северодвинск,Сирия,739315,3b4ac6bc-7acc-4b63-8fe8-1a5a3b6b2d4c,Lead
Кузнецов Лтд,Healthcare,ooo.edu,+7 248 138 06 59,"наб. Комсомольская, д. 64 стр. 1",г. Ростов-на-Дону,Эфиопия,401356,a48de4ea-cc44-45f2-a039-470a9f7ced80,Lead
"ОАО «Колесников, Евсеев и Беспалов»",Retail,shcherbakov.com,+76369891761,"наб. Космодемьянской, д. 797",с. Нефтеюганск,Палау,940144,ae002a17-644e-47d0-a68a-f7a26563b0f4,Prospect
РАО «Тимофеева-Кононова»,Finance,kulikov.ru,+7 (478) 026-7282,"пр. 60 лет Октября, д. 7/3 к. 768",к. Темрюк,Республика Корея,537176,9de58218-375a-48a0-ad31-d065a33589de,Lead
ИП «Лаврентьева»,IT,npo.net,8 856 341 70 14,"пр. Железнодорожный, д. 2/9 к. 5",с. Пинега,Сейшельские Острова,254011,bceb55ce-7bdc-48b6-8cbf-bed61a807bb5,Lead
РАО «Симонова-Ларионов»,Construction,vasileva.biz,8 (102) 335-0439,"пер. Советский, д. 34",клх Павловский Посад,Оман,225829,06be3602-6032-43bc-b00a-e11423669d4e,Prospect
Сысоев Групп,Manufacturing,zao.ru,8 893 647 2015,"ш. Стадионное, д. 8 к. 2/1",п. Хоста,Кения,639365,863d8c3e-e4ba-43cc-a710-867655500da9,Lead
Стрелкова Групп,Healthcare,npo.ru,+7 (146) 071-71-60,"наб. Народная, д. 8 к. 5/1",д. Морозовск,Эстония,541215,faddf150-cca9-4dc0-897a-5746af897231,Customer
Казакова Инкорпорэйтед,Construction,sk.ru,+71304294730,"наб. Широкая, д. 4/7",п. Славгород,Экваториальная Гвинея,956764,cdc1faf6-b8a7-42d2-a480-3094d452cee0,Lead
"ОАО «Жукова, Захаров и Хохлов»",Manufacturing,ao.info,8 (905) 071-3970,"алл. Кошевого, д. 6/6 к. 736",ст. Мостовской,Белиз,792506,f31ba81a-2cdb-478a-a2a9-4959f5c77d82,Active
РАО «Шестакова Котова»,Construction,rusenergosbit.ru,+7 (723) 681-08-69,"наб. Ударная, д. 221 стр. 17",п. Сарапул,Эфиопия,257934,7896ba60-2824-4455-8ddd-2e754ea1d86e,Customer
ИП «Ситников»,Healthcare,qiwi.ru,8 (547) 870-33-69,"пр. Азина, д. 2 стр. 6/5",клх Меренга,Южный Судан,406648,039a57b2-4dbb-4ac8-9d3f-37feca76ba67,Prospect
АО «Копылов Лыткина»,Finance,zao.ru,+7 (321) 394-7223,"пер. Курортный, д. 317 стр. 5",к. Шелехов,Нидерланды,299131,24741a6c-0d11-48c5-9e9a-78838df613b4,Customer
Группа Эссен,Healthcare,silina.edu,8 (103) 841-44-71,"наб. Сенная, д. 568 к. 341",д. Волгодонск,Гайана,062764,4945fc70-b4e7-408a-aa80-37f9c03951ab,Active
АО «Николаева-Моисеев»,IT,noskov.edu,81277301093,"наб. Свободы, д. 1 к. 37",г. Троицк (Моск.),Турция,102601,b2c40964-d109-4fda-b04e-a3afd6b8358e,Active
ЗАО «Воробьева Самойлова»,Construction,fosagro.net,8 237 106 39 84,"алл. Путейская, д. 93 стр. 3/1",г. Бомнак,Австралия,664779,09b0c3bf-5d09-4878-a46c-783021273685,Prospect
НПО «Карпова Лихачева»,Healthcare,novo-urengoskaja.edu,8 (259) 342-7339,"наб. Набережная, д. 307",клх Бирск,Коморы,819065,816ee11a-9ec4-44d4-babe-b5c03d7c592f,Customer
РАО «Кудрявцев Орехов»,Retail,sisoev.org,+7 093 052 00 52,"ш. Промышленное, д. 247",ст. Кашхатау,Сингапур,942865,9cdd9cfd-868f-48d2-b28a-cb28f72aa540,Customer
Юдина Инк,Healthcare,ao.edu,8 (034) 161-21-42,"ул. Байкальская, д. 8",с. Горячинск,Канада,701769,6d73bc86-dc04-498e-b0e3-cea8f185788f,Active
ООО «Исаев»,Manufacturing,ao.com,8 037 249 15 90,"наб. Герцена, д. 5/4 к. 6/2",п. Кижи,Намибия,582100,1b44d709-080b-4e82-b79c-df885f6afe45,Inactive
ОАО «Афанасьева»,Education,oao.biz,8 174 971 34 59,"бул. Иванова, д. 758 стр. 5/2",ст. Байкальск,Словения,285068,804e5478-4845-4bc6-95e7-20e0ec7522e1,Active
ЗАО «Дроздова Марков»,IT,rao.ru,+71093317006,"наб. Воронежская, д. 2/8",к. Домодедово,Суринам,257421,f89ea543-7106-4576-b4fa-012c1c5f1ed3,Inactive
ИП «Зимина»,Education,oao.edu,8 121 821 6505,"бул. Пригородный, д. 1 к. 729",клх Чебаркуль,Нигер,088454,b523d68d-8183-4bd7-af73-2f8a7c86f19a,Prospect
Макарова Лтд,IT,ao.org,+72572154602,"ш. Урожайное, д. 4 к. 8/9",д. Агинское (Забайк.),Япония,966160,9a160afb-fbf8-4f37-a1a8-4aefb1d0d2f3,Prospect
Деловые линии,Finance,arkonik.com,+7 (569) 838-5044,"алл. Тюленина, д. 5 к. 5",ст. Южно-Сахалинск,Италия,527392,96c0daf0-c905-4e09-97d5-5845941b9c06,Inactive
НИПИ НГ Петон,Finance,oao.info,8 (004) 973-9332,"бул. Литейный, д. 4 стр. 1/1",с. Бузулук,Восточный Тимор,210229,496836bd-8c80-44e5-8ab4-73593a02a316,Active
Банк Русский стандарт,Education,rao.biz,8 (372) 477-74-22,"наб. Волжская, д. 97",к. Горно-Алтайск,Ямайка,010415,e6e5f9d1-34b6-4560-9f0e-df996ed25230,Inactive
Новосталь,Retail,oao.ru,81825962164,"ул. Иванова, д. 8 к. 41",п. Белореченск,Польша,687710,3257c7b3-7191-4360-84a8-65fdd3e1a9a6,Active
ОТП Банк,Education,sibirski.net,+7 (877) 754-78-10,"бул. Промышленный, д. 213 к. 5",с. Красноярск,Хорватия,983416,bb38c044-d9e6-4bd4-a3c1-58cb4bd849c4,Prospect
"АО «Петухова, Туров и Елисеева»",Finance,pskovvtormet.com,+7 396 194 2951,"пер. Угольный, д. 519 к. 50",п. Сунтар,Оман,436287,a5a34250-f68c-4a90-bece-2079e6751845,Inactive
Гугл (Google),Retail,zao.com,8 (200) 606-58-90,"пер. Добролюбова, д. 8/7",д. Шелагонцы,Лаос,819691,326dcb05-6665-4b7b-a20b-505ea0e9ec4d,Inactive
Металлсервис,IT,ooo.org,8 654 706 2961,"пр. Фабричный, д. 766 к. 9",ст. Тосно,Перу,558788,43f1b543-0bee-4c9e-88a3-a4138249941c,Customer
"РАО «Ковалев, Орлов и Мясников»",Healthcare,ao.info,+78659809500,"пер. Севастопольский, д. 5 стр. 9",с. Воркута,Эквадор,283641,9281a5dc-6958-4d29-964c-46fda30fdefa,Customer
ООО «Жукова»,Education,zao.ru,8 020 651 3744,"ул. Больничная, д. 9/7 к. 3/5",с. Верещагино (Перм.),Замбия,150998,d5288e20-1a86-467f-8f6c-35408a1a5781,Customer
РАО «Шарова Давыдов»,Education,gushchina.net,+78938469756,"ул. Советская, д. 550 к. 9",с. Игарка,Гвинея,487341,0a344699-6e1e-45f7-a925-f748a8fd39ef,Active
"ИП «Беспалов, Третьякова и Юдина»",Healthcare,npo.net,+7 (507) 678-0760,"пер. Астраханский, д. 448 стр. 9/9",д. Хасан,Сальвадор,149004,e5a56086-48aa-45a1-8d80-12d49248c997,Active
ООО «Филатов-Лаврентьев»,Finance,mironova.org,8 (400) 721-36-50,"наб. Панфилова, д. 3 к. 6",г. Шахты,Сенегал,871000,ff6f67cd-2a79-482c-a829-a68e3a911144,Lead
Буров Инк,Education,ao.biz,+73283879637,"наб. Марта 8, д. 491 к. 9",ст. Шерегеш,Иордания,327442,013d54fb-9e60-42fa-92e0-40fb00552f76,Lead
ИП «Петрова»,IT,zagorski.org,+7 154 824 29 05,"пер. Владимирский, д. 4/7 стр. 9/3",к. Оленегорск (Якут.),Новая Зеландия,639385,8582fc42-becc-49ab-ba38-ed36136d16c3,Active
РЕ Трэйдинг (LPP),Manufacturing,hohlov.info,8 798 538 37 54,"наб. Гражданская, д. 151 к. 96",п. Усть-Кут,Кипр,111789,57dcaa09-dcde-4c75-b97e-eeac9422d7c7,Lead
ВЭБ.РФ,Construction,ip.biz,+7 187 538 07 20,"наб. Ветеранов, д. 85",г. Чулым,Албания,738482,b3cca086-5c7e-45fd-a656-ad6cf96e3431,Inactive
"РАО «Назарова, Захарова и Виноградова»",Construction,npo.net,8 (737) 912-47-63,"пер. Заовражный, д. 485",к. Адлер,Барбадос,706089,ac156875-cde5-4ee2-a28c-52bc91d405d9,Lead
Юдин и партнеры,Healthcare,rao.info,85807473507,"пр. Энергетиков, д. 7",ст. Тарко-Сале,Мексика,903223,c0977aac-d17e-4668-acb6-cd1ab8c11d86,Active
РАО «Захарова Терентьева»,Retail,oao.com,8 104 340 1149,"пр. Центральный, д. 237 стр. 7",ст. Великий Устюг,Багамские Острова,682695,16703834-7bbf-4ad5-a671-01d836562c29,Lead
ЗАО «Блинова»,Manufacturing,rao.info,+7 (818) 311-42-94,"пр. Правды, д. 3 к. 657",г. Ревда (Сверд.),Мавритания,279044,c95a1020-7a80-40ff-90e3-6509b0f3f4f4,Customer
"РАО «Шубин, Гущина и Сафонов»",IT,zao.com,8 (338) 472-6623,"бул. Трактовый, д. 6/2 к. 5",к. Кош-Агач,Бруней,552047,1e8ee8b2-c0dd-421f-a8e6-1fa6cc40e17e,Lead
ЗАО «Зайцева Ларионов»,Manufacturing,rostelekom.biz,+7 (751) 240-29-81,"ш. Шахтерское, д. 3 стр. 8",п. Красноуфимск,Коста-Рика,409661,0a344699-6e1e-45f7-a925-f748a8fd39ef,Lead
ОАО «Журавлев-Никонов»,Healthcare,maksimov.ru,+7 185 364 3630,"алл. Гвардейская, д. 1",ст. Пятигорск,Андорра,651656,49ac7a08-7468-4586-9709-d88bc8d1a487,Prospect
ООО «Гаврилов-Матвеев»,Healthcare,orehova.org,+7 (176) 547-87-14,"бул. Ленинский, д. 9/9 стр. 4/1",к. Златоуст,Испания,517295,487f9828-92ee-4e35-820c-f0eddb1f935d,Prospect
АО «Максимов Аксенов»,Education,turov.info,8 614 249 1963,"пер. Лазурный, д. 8 к. 60",ст. Тосно,Мавритания,007893,967ce847-2762-45fe-b9de-d82908ba37b0,Inactive
Дмитриев Лтд,IT,ooo.com,+7 186 151 73 19,"алл. Урожайная, д. 554",ст. Кандалакша,Йемен,344761,9587bc3c-0320-457b-95c3-181d51e8728c,Lead
ОАО «Савина-Шилов»,Manufacturing,gruppa.biz,8 (702) 882-96-42,"ш. Крестьянское, д. 12",клх Рыльск,Литва,791131,799454a5-e782-4e75-84e4-5d6b7b620492,Lead
"ЗАО «Калинин, Рожкова и Константинов»",Education,ao.edu,8 (684) 489-03-76,"ш. Азовское, д. 813",к. Палана,Польша,300676,1309051f-eeca-48a9-afb5-6216db8f042a,Lead
"НПО «Матвеев, Мельников и Сорокина»",Finance,npo.info,+7 852 135 89 04,"алл. Набережная, д. 1/9",д. Елец,Босния и Герцеговина,866582,33bb8f39-da86-4431-bcd7-3f7152f898ba,Lead
АО «Зуева»,Retail,ip.ru,+7 461 186 8548,"алл. Красных Партизан, д. 84 к. 3",клх Ногинск (Моск.),Республика Корея,157954,3b8c4d09-03c9-458b-9d44-9765500843fc,Prospect
Титан,Healthcare,ooo.biz,+73351824299,"ул. 9 Января, д. 86",ст. Хасан,Камбоджа,575369,c72394f7-bfec-4d98-a5de-2ac3294525e5,Lead
РАО «Сазонов»,IT,rao.net,+7 390 748 05 35,"ш. Курское, д. 8 к. 6",п. Корсаков,Сан-Томе и Принсипи,307667,b098998e-6df3-4ef7-a64b-e6e0b1e2071b,Active
РАО «Марков-Цветкова»,Education,komatsu.ru,+7 (944) 120-70-98,"алл. Интернациональная, д. 6 к. 505",ст. Саянск,Намибия,953583,082536e5-fbee-4af8-a101-a92aad5181f2,Inactive
Глория Джинс,Manufacturing,ooo.edu,8 795 629 2643,"наб. Тукая, д. 3/8 к. 46",г. Шерегеш,Барбадос,887833,f41f0671-997a-4f1d-a8ed-8c5480281820,Active
ООО «Белов-Елисеев»,Construction,ao.org,+7 006 183 56 97,"бул. Приозерный, д. 37 стр. 8/2",клх Троицк (Моск.),Иран,761480,fae976a9-4497-4c3a-850c-de6b84de2a70,Lead
Сибуглемет,Construction,arkonik.net,8 (158) 514-27-43,"пер. Пархоменко, д. 2/6 к. 9/3",с. Тайшет,Демократическая Республика Конго,916178,00e64bdd-b126-4f87-a518-b34db8de19cc,Lead
Группа Волга-Днепр,Finance,ooo.net,+7 412 480 1934,"алл. Одесская, д. 5/4 к. 2",ст. Снежинск,Сан-Марино,754181,44ceac22-54d5-494f-8f71-cc49652687c2,Customer
ОАО «Лапина Агафонов»,IT,ooo.ru,+7 842 161 90 03,"пер. Черемуховый, д. 603",п. Белокуриха,Камбоджа,671795,bd993491-3274-42be-9d3e-2646b8bf752b,Active
Российские сети,Education,zao.ru,+79897291930,"пр. Крестьянский, д. 84 к. 847",д. Улан-Удэ,Багамские Острова,436360,368d3ee7-f522-49f6-bb27-b7db27b50ae8,Customer
ТД БелАЗ,Education,npo.info,8 551 572 8551,"ш. Рябиновое, д. 588",клх Югорск,Мальта,999509,43becb72-4501-4f67-829c-aac672f64ef7,Prospect
НПО «Рожков-Кузнецов»,Education,kolobov.info,+7 621 398 7973,"ш. Шаумяна, д. 9/9",д. Талдом,Сент-Китс и Невис,633693,fc704cf7-ee7c-4d68-adb9-6a6e84ba41a5,Lead
"АО «Сидоров, Мартынова и Молчанов»",Finance,ao.net,+7 (926) 468-2523,"ш. Макарова, д. 3",к. Новый Уренгой,Перу,237914,1f79beed-ad0c-4c94-8158-f1680fcf6f4c,Active
ГКНПЦ им. М.В.Хруничева,IT,ooo.info,8 (748) 415-5935,"бул. Казачий, д. 16 стр. 285",г. Териберка,Мозамбик,816197,78dc9973-ff35-435e-9e76-cf8ce5eb7546,Customer
"РАО «Воронов, Ларионова и Романов»",Healthcare,gruppa.edu,+7 (491) 705-3353,"алл. Придорожная, д. 8/6",с. Мурманск,Швеция,879096,8c26f89a-acbe-4d80-a53b-50271362f8e3,Inactive
АО «Дьячкова»,Healthcare,petuhova.net,+71927804371,"алл. Енисейская, д. 332",д. Кирово-Чепецк,Экваториальная Гвинея,560785,5f24eda9-6579-43e6-a5b4-424d16af0a4b,Lead
ООО «Пестов Рожков»,Finance,ao.edu,+7 (309) 898-06-63,"алл. Розы Люксембург, д. 914 стр. 3/6",ст. Палана,Бутан,424025,fc109075-5476-4ca2-90d3-0fbd9496a5f3,Inactive
ОАО «Мясников Шубина»,Education,ao.biz,80699050801,"пер. Металлургов, д. 2/2 стр. 7",д. Соловки,Эфиопия,090151,9b49c1b2-c0dc-40e0-854c-267bb1ee48e6,Customer
Красильников и партнеры,Retail,samolov.org,+7 (895) 508-56-78,"пер. Менделеева, д. 8/1 к. 658",с. Лазаревское,Намибия,961307,9a2fd61a-b87a-42ba-92a1-7d6836076c45,Lead
Белоусов и партнеры,Retail,zao.net,87736480488,"бул. Раздольный, д. 80 стр. 4",г. Осташков,Никарагуа,208118,3fb1709a-d8c3-44f8-8f48-5085ae76905b,Active
ООО «Игнатова Большакова»,Retail,vostochnaja.net,+7 (214) 861-53-10,"пр. Зои Космодемьянской, д. 1 к. 95",г. Зеленогорск (Ленин.),Иордания,242814,fd1ec157-aeac-4a33-9775-5e9f8df37f81,Inactive
НПО «Логинов Шубин»,Construction,ip.org,8 882 303 6193,"ул. Строительная, д. 28",ст. Нягань,Йемен,263219,18b103c5-4da6-4f8d-9894-1f30fb2b8057,Active
ОАО «Денисов-Костина»,Construction,ooo.edu,8 203 620 0831,"ул. Спартака, д. 4/1 стр. 6",г. Абакан,Япония,155232,013d54fb-9e60-42fa-92e0-40fb00552f76,Prospect
Журавлева Инк,Healthcare,npo.com,+7 003 704 3661,"ш. Ермака, д. 4/2 стр. 4",клх Южноуральск,Коста-Рика,893583,f41f0671-997a-4f1d-a8ed-8c5480281820,Prospect
"ЗАО «Веселова, Белозеров и Пахомов»",IT,nosova.org,8 (324) 637-9586,"алл. Березовая, д. 47",ст. Макушино,Эквадор,343816,3ffcbee1-6de9-4de8-8e4e-c3fc0d2fa36c,Lead
Боэс Констракшн (Boes Construction),Manufacturing,ao.biz,+7 848 101 9613,"наб. Веселая, д. 5/7 к. 4/4","ст. Москва, МГУ",Финляндия,698532,c49c6c5d-473f-47da-a99d-5fca24df7495,Inactive
РАО «Евдокимова»,Manufacturing,npo.info,+7 273 956 5400,"ул. Лунная, д. 1/6 стр. 8/6",с. Данков,Кирибати,226169,857c0439-cdcb-43ae-bebc-63da5566063e,Active
Давыдова Лимитед,Retail,ip.edu,+7 (244) 883-86-13,"пр. Центральный, д. 1 стр. 29",к. Пенза,Мальта,344628,88fb6cea-d819-48c7-8ed1-90926e570cda,Prospect
"АО «Кудрявцева, Третьякова и Крылов»",Healthcare,zao.edu,+77830590973,"пр. Западный, д. 25",г. Змеиногорск,Украина,580848,cbd5cd62-939d-40bb-9a0d-6d56503469cb,Active
ЗАО «Антонов-Сидорова»,IT,rao.biz,8 (104) 106-5498,"алл. Февральская, д. 16",д. Асбест,ОАЭ,967308,44ceac22-54d5-494f-8f71-cc49652687c2,Inactive
Дорофеева и партнеры,Construction,krilova.biz,+7 486 623 34 79,"ш. Нефтяников, д. 61 стр. 9",г. Арзамас,Словения,965420,45145389-6b71-4f9c-854a-b64d26b7ec1e,Active
АО «Васильев-Евдокимова»,Manufacturing,panov.org,8 (353) 883-60-25,"пер. Машиностроителей, д. 6/1 стр. 57",клх Вилюйск,Сент-Люсия,206262,566fac21-eab2-4c7c-aa54-3cb307c54c35,Active
ОАО «Овчинникова»,Finance,ip.org,8 325 227 1443,"алл. Омская, д. 7/4 к. 371",к. Калачинск,Бразилия,801627,1c69cc71-5881-4bda-8e98-b915053405b0,Prospect
АО «Харитонова Лихачев»,IT,zao.ru,+74842477128,"ш. Дорожников, д. 8/8 стр. 3/5",ст. Мостовской,Чад,773100,f641fa13-18fb-4cbc-b53f-9b9ba77d4e20,Active
ОАО «Миронова Дорофеева»,Retail,otp.info,8 (885) 876-66-37,"алл. Клубная, д. 47 стр. 331",к. Ачхой Мартан,Колумбия,053422,5fa09cbe-13c1-42df-9de9-26bc4515ad6f,Inactive
АО «Пахомов»,Finance,ooo.edu,+7 412 787 79 85,"ул. Мирная, д. 716",п. Лазаревское,Германия,644148,8485cb90-81a2-43e4-83c5-15c871061eeb,Inactive
ИП «Беляев»,Manufacturing,ao.edu,+7 (985) 469-7535,"пр. Блюхера, д. 920",к. Балашов,Туркмения,830397,759713e4-4a66-4adc-b284-ecdb20fe7494,Lead
ОАО «Беляков»,Construction,ip.biz,+7 (493) 527-4304,"бул. Средний, д. 2/1",п. Серпухов,Исландия,750461,ae002a17-644e-47d0-a68a-f7a26563b0f4,Inactive
АО «Филиппов»,Manufacturing,rao.com,85310436248,"наб. Юбилейная, д. 65 к. 4",ст. Данков,Гана,907902,e5a56086-48aa-45a1-8d80-12d49248c997,Lead
ООО «Егоров»,Construction,ooo.com,8 (110) 809-08-52,"пр. Кошевого, д. 1/5 стр. 58",с. Тотьма,Исландия,654834,1e8ee8b2-c0dd-421f-a8e6-1fa6cc40e17e,Customer
Вирлпул Рус (Whirlpool),Education,rao.biz,8 875 335 5971,"бул. Выгонный, д. 69 к. 7/1",клх Котельнич,Ливия,561952,43becb72-4501-4f67-829c-aac672f64ef7,Customer
"АО «Юдин, Шашкова и Кудряшова»",Finance,zao.net,84734319442,"пер. Сосновый, д. 6/7 стр. 95",клх Тотьма,Чили,443857,163fed2a-daa1-4d28-aa8f-3b3a07652499,Lead
ГК СНС,Finance,oao.edu,+70307372733,"пер. Поселковый, д. 413",г. Канск,Уганда,618573,aebb20e8-b5a2-439d-b752-124c8716cfb7,Active
ОАО «Брагин-Ильина»,Construction,npo.edu,+7 896 014 05 32,"ул. Ильича, д. 6",г. Видное,Босния и Герцеговина,039552,9aa69274-01ba-470c-a578-34b7e956c482,Lead
ОАО «Овчинникова-Степанов»,Education,npo.com,+7 013 615 40 94,"пр. Локомотивный, д. 122 стр. 9/1",д. Анива,Сан-Марино,408143,f8b4f9e9-2fb3-4525-8cbc-851724092ce1,Lead
ООО «Никитина»,Construction,rjabova.ru,+7 541 255 83 42,"пер. О.Кошевого, д. 919 стр. 886",ст. Тюмень,Намибия,207607,5aee9430-7833-47b9-b14b-8672292d312c,Inactive
"РАО «Полякова, Миронова и Комарова»",Healthcare,metalloinvest.com,+7 694 287 4097,"ш. Бабушкина, д. 4 к. 931",клх Карабудахкент,Гондурас,976433,991252b6-d040-4352-910f-d4d3368cb253,Lead
ООО «Ефремова Щербакова»,Finance,ooo.edu,+7 160 787 07 72,"пер. Беляева, д. 1 к. 95",клх Терскол,Сербия,287059,cea9f672-f4ac-443c-992e-93688d1f2018,Active
АО «Пестова-Дорофеев»,Manufacturing,makarov.com,84335438132,"бул. Целинный, д. 52 стр. 9",п. Вытегра,Лаос,523637,6d79f974-c1c8-4d2a-b2b4-f42357d6ac46,Prospect
ООО «Туров Самойлова»,IT,zao.com,+7 (888) 119-5367,"пр. Пограничный, д. 9/4 стр. 56",п. Ершов,Тунис,838497,5aa5d4d2-28c1-4a27-aa9c-fd18f283493e,Lead
"ИП «Сорокина, Зиновьева и Максимова»",Retail,ao.ru,8 (580) 184-5419,"пр. Курганный, д. 16",ст. Пенза,Марокко,696755,5b652743-9b22-4a1e-b06d-4a07365f86c5,Inactive
ЗАО «Игнатов»,Finance,rao.net,+72232488706,"алл. Загородная, д. 4/5",ст. Соболево,Ангола,786023,94628b9a-c793-4acb-aed0-3edb22e0f4fb,Lead
ГК СНС,Healthcare,ip.info,8 (818) 817-38-44,"ул. Халтурина, д. 6",с. Вендинга,Алжир,569860,2095a853-8fbe-46d6-b00d-fc2871c0cd52,Active
ОАО «Зыков-Беляев»,Manufacturing,rao.info,8 (709) 908-26-71,"наб. Студенческая, д. 492",ст. Магадан,Непал,253536,566fac21-eab2-4c7c-aa54-3cb307c54c35,Active
АББ (ABB),Manufacturing,npo.net,+7 (454) 447-99-78,"ул. Белинского, д. 5 стр. 54",г. Игнашино,Фиджи,158384,c6470e98-9443-4cbc-8cde-53302f0f2877,Active
Тимофеев Групп,IT,kompanija.info,8 (665) 453-8204,"пер. Прудовой, д. 196 к. 9",к. Макушино,Лесото,840497,f1d8883a-2df0-4b68-b2d7-bca471372335,Customer
АО «Кондратьев»,Manufacturing,oao.ru,+7 (319) 043-39-80,"ш. Станиславского, д. 28 к. 9/5",п. Каргасок,Турция,295432,06be3602-6032-43bc-b00a-e11423669d4e,Prospect
АО «Захаров-Кудрявцева»,IT,ooo.net,+7 960 500 42 50,"наб. Революции, д. 5",д. Верхний Баскунчак,Южный Судан,210923,d25fa105-d738-4d72-b7f7-38ce5022770f,Inactive
Омега Групп,Retail,oao.ru,+7 127 849 42 50,"пр. Осипенко, д. 5 к. 7",д. Петухово,Камерун,365825,ccc9384d-c0e3-4aa7-8660-0dd1d8674190,Active
