id,deal_id,product_id,quantity,price,discount_percentage,total_amount
14625,8490,3832,18,4442.62,24.59,60303.24
14626,2155,3536,80,6933.2,21.99,432687.15
14627,330,609,30,3164.5,26.26,70005.07
14628,5968,3998,93,6899.7,27.54,464955.6
14629,6623,4367,20,2356.5,9.62,42596.09
14630,1630,567,98,861.78,4.49,80662.44
14631,120,371,20,7163.23,7.67,132276.21
14632,2690,212,88,3856.52,19.3,273874.62
14633,3406,3326,81,6012.18,20.8,385693.37
14634,3549,2590,41,1558.33,15.13,54224.74
14635,5546,2862,49,971.84,21.7,37286.59
14636,9426,2347,74,6667.26,19.8,395688.55
14637,2417,4308,58,6522.79,5.19,358686.92
14638,2716,2231,53,9664.43,9.24,464886.14
14639,8333,2525,56,3897.25,15.15,185181.73
14640,4995,1877,41,4874.72,8.74,182395.45
14641,1296,237,17,7682.28,24.33,98824.08
14642,1563,1082,8,461.66,11.36,3273.72
14643,7144,4408,21,5441.35,6.18,107206.57
14644,3672,2970,74,2230.05,11.83,145501.4
14645,993,3995,87,7630.68,21.02,524323.86
14646,3811,4590,41,3553.44,6.88,135667.5
14647,977,2061,27,1240.21,6.09,31446.39
14648,8717,1292,29,2456.8,11.4,63125.02
14649,4224,166,59,5941.0,27.05,255703.61
14650,7427,1246,92,8095.67,17.69,613046.23
14651,1796,1534,9,8410.3,7.08,70333.66
14652,3706,981,61,3446.68,2.69,204591.82
14653,8879,2081,74,6713.46,8.71,453525.1
14654,7069,3039,39,9135.74,7.07,331103.88
14655,8779,1699,93,2274.86,11.46,187316.98
14656,2137,4587,85,2187.22,8.5,170111.04
14657,6717,4198,25,400.88,13.44,8675.04
14658,8751,3341,73,7821.84,22.94,440008.22
14659,8291,3025,45,6169.4,6.46,259688.55
14660,7957,4581,85,6552.52,14.85,474255.02
14661,1374,4234,85,5227.69,16.96,368991.27
14662,9139,4930,99,8072.56,6.8,744838.97
14663,4924,1580,2,7652.97,13.1,13300.86
14664,6179,1767,97,1624.78,12.57,137792.88
14665,7967,434,6,5035.5,26.04,22345.53
14666,7322,2879,5,5345.88,23.64,20410.57
14667,144,2555,61,6751.89,9.79,371543.68
14668,7742,945,66,1357.34,1.0,88688.6
14669,9884,3711,58,4546.75,15.32,223310.9
14670,6299,777,19,464.93,22.58,6839.03
14671,8678,1239,69,518.99,17.16,29665.26
14672,2841,1753,85,578.26,6.45,45981.79
14673,4484,4642,91,4154.46,27.61,273674.64
14674,6523,930,65,8045.22,14.11,449152.56
14675,9425,3,22,5219.33,13.74,99048.27
14676,1190,3218,4,874.03,3.81,3362.92
14677,5030,3674,98,5885.0,25.85,427645.3
14678,368,3281,45,536.15,19.3,19470.29
14679,7242,2554,19,7845.77,27.13,108627.04
14680,8045,811,51,4954.83,4.59,241097.57
14681,9830,4040,38,6577.77,23.52,191165.78
14682,2766,2376,92,9220.07,1.31,837134.41
14683,4907,486,94,1645.91,13.98,133086.31
14684,5340,1765,53,4342.72,26.21,169838.13
14685,1354,2089,76,2272.0,1.84,169494.84
14686,1674,848,7,5763.86,4.76,38426.5
14687,1679,1517,83,5253.24,27.05,318075.8
14688,255,1097,92,8925.37,21.43,645165.02
14689,1144,3860,74,9940.28,1.68,723222.96
14690,6794,295,50,3684.37,28.99,130813.56
14691,3912,3280,15,3896.46,25.98,43262.4
14692,8122,3117,10,6393.31,4.69,60934.64
14693,5331,4958,28,1366.87,16.52,31949.77
14694,9056,4492,11,523.27,15.88,4841.92
14695,9881,820,60,5058.05,9.91,273407.83
14696,4250,2069,35,3246.69,4.89,108077.44
14697,9935,3355,55,3905.08,19.08,173799.49
14698,9917,3020,87,3545.35,20.12,246386.23
14699,1078,3305,81,8814.75,24.41,539708.63
14700,6159,1058,78,1495.95,6.91,108621.23
14701,1525,3121,61,4209.14,12.84,223789.87
14702,9274,4764,29,6686.92,25.33,144800.57
14703,8869,563,7,6203.8,22.26,33759.84
14704,5297,4388,23,9810.43,15.92,189718.02
14705,3721,2523,97,4171.5,24.33,306187.68
14706,1050,2670,1,6696.17,8.82,6105.57
14707,7348,1732,55,9216.61,28.66,361632.13
14708,8931,343,24,9612.56,8.41,211299.45
14709,8868,3247,49,9137.88,13.63,386726.96
14710,5007,4918,96,5042.04,20.95,382630.33
14711,3559,3183,51,652.85,12.03,29289.92
14712,5829,2275,31,2926.76,7.84,83616.36
14713,6155,793,60,3494.81,21.11,165423.34
14714,5809,2090,64,9626.77,20.44,490179.73
14715,6675,892,84,7808.09,22.28,509749.59
14716,8153,1111,21,8029.22,3.48,162745.87
14717,5162,4563,72,7339.52,5.75,498059.83
14718,2219,2777,99,9100.98,10.91,802698.25
14719,3109,611,84,4958.5,1.92,408516.93
14720,5287,2809,73,1237.57,11.3,80133.9
14721,5827,4476,36,9157.51,13.15,286318.71
14722,2863,2508,46,3071.31,2.92,137154.88
14723,8488,3998,18,351.84,3.8,6092.46
14724,7481,643,33,674.92,11.65,19677.63
14725,484,3917,58,1002.67,20.46,46256.38
14726,6771,1976,7,9344.07,22.48,50704.66
14727,1204,4703,96,3541.48,14.06,292180.6
14728,3633,37,35,7225.79,24.86,190031.05
14729,5405,4508,82,3733.26,17.2,253473.42
14730,2752,2241,33,6115.34,18.13,165218.75
14731,3331,2026,98,4355.94,1.97,418472.54
14732,8170,1153,53,6004.96,3.74,306359.85
14733,5411,2393,55,2832.68,8.02,143302.45
14734,2648,4879,2,2330.93,25.82,3458.17
14735,9432,4902,8,1781.18,29.48,10048.71
14736,2520,659,55,1186.04,5.13,61885.79
14737,8815,2867,46,3740.43,14.72,146732.58
14738,8947,1410,51,8380.8,16.74,355870.56
14739,9248,4901,91,3838.29,26.81,255641.25
14740,820,3400,16,9172.0,24.24,111179.32
14741,6659,4361,86,4621.13,25.65,295479.67
14742,8359,1293,45,8805.93,2.86,384933.62
14743,8215,3035,56,739.39,17.92,33985.91
14744,5862,4840,34,2198.13,4.87,71096.76
14745,7521,3903,55,7434.12,8.24,375185.17
14746,4046,3190,26,9983.75,22.81,200367.87
14747,5936,841,15,2884.11,12.87,37693.88
14748,9020,987,5,2710.66,29.17,9599.8
14749,8567,3884,60,9183.1,26.27,406241.98
14750,9530,232,73,8419.61,20.36,489492.55
14751,6243,754,32,8862.82,9.67,256185.13
14752,1914,1769,56,8538.6,19.12,386737.1
14753,7223,997,2,6031.08,4.56,11512.13
14754,6793,2194,15,5508.59,17.53,68144.01
14755,8447,2635,54,3972.73,2.42,209335.86
14756,2652,2218,4,1281.06,23.17,3936.95
14757,9204,3906,91,6012.21,19.72,439220.8
14758,1454,4423,46,5256.61,8.86,220380.22
14759,7596,1645,67,5568.06,14.7,318220.2
14760,137,4321,75,4429.4,2.61,323534.45
14761,306,1373,16,2528.87,3.63,38993.15
14762,2399,1959,83,4081.9,8.63,309559.46
14763,4671,2787,62,4341.21,14.56,229966.05
14764,8265,2243,16,4961.61,2.38,77496.38
14765,7491,1681,2,5824.89,22.34,9047.22
14766,1585,1053,67,3839.9,17.84,211375.74
14767,6885,2087,39,9198.97,14.12,308102.94
14768,8996,4288,68,8939.65,14.64,518900.2
14769,173,1235,53,2725.03,19.1,116841.11
14770,3592,160,74,2535.21,13.86,161603.41
14771,6522,2650,62,3210.18,5.51,188064.54
14772,6417,427,4,7315.03,3.42,28259.42
14773,1201,3714,14,8479.46,26.16,87657.27
14774,8397,4790,68,1772.0,4.5,115073.68
14775,3989,1290,53,7302.1,12.6,338247.88
14776,2726,3166,10,462.68,19.98,3702.37
14777,1870,3358,6,273.9,20.87,1300.42
14778,883,2127,77,9960.3,17.78,630580.62
14779,5899,212,55,2278.15,21.2,98735.02
14780,4169,2061,55,2015.88,8.8,101116.54
14781,73,3629,71,4190.15,0.87,294912.39
14782,4031,649,29,9116.51,22.43,205078.63
14783,2309,4049,54,6161.32,23.18,255588.81
14784,9315,4444,16,3455.68,8.34,50679.62
14785,1166,4160,45,2990.47,21.75,105301.92
14786,8105,4304,37,3160.46,28.36,83773.68
14787,1318,281,86,821.4,12.66,61697.33
14788,5693,3355,51,6740.3,24.8,258503.99
14789,8083,1695,76,9369.62,25.29,532003.28
14790,581,1027,75,4710.28,26.03,261314.56
14791,5012,2829,98,7885.82,20.58,613765.99
14792,5527,4478,31,6598.07,0.41,203701.56
14793,2883,2845,37,1526.38,11.22,50139.45
14794,2051,4223,75,5286.57,15.53,334917.43
14795,6159,2589,98,8112.36,24.65,599041.0
14796,754,4508,64,3850.21,12.64,215266.78
14797,6061,337,17,2248.81,1.42,37686.91
14798,5672,2879,72,2990.78,10.68,192338.26
14799,6531,1734,33,1271.63,1.36,41393.08
14800,5792,3422,1,5090.95,7.13,4727.97
14801,9920,434,31,4608.65,4.36,136639.1
14802,3069,1586,69,5848.92,21.77,315717.1
14803,1194,4229,59,2316.65,14.7,116590.04
14804,5689,1998,43,7183.53,25.85,229043.26
14805,4503,2883,73,7542.34,11.54,487052.64
14806,6606,2827,68,426.36,16.23,24287.0
14807,4582,4005,6,9212.52,0.5,54998.74
14808,964,4194,22,8018.93,7.63,162955.88
14809,2576,2957,8,4435.94,6.11,33319.23
14810,2516,3811,40,1181.71,26.52,34732.82
14811,4551,4088,99,7893.79,19.13,631987.09
14812,6898,1679,97,5604.94,25.75,403681.79
14813,9634,241,32,5377.79,24.77,129462.77
14814,2217,1349,26,198.4,27.95,3716.63
14815,7346,29,85,536.36,6.17,42777.66
14816,9642,2467,11,2065.81,24.95,17054.29
14817,7669,3362,93,8736.84,19.23,656277.35
14818,4811,137,23,7225.15,16.48,138792.24
14819,1710,1084,89,8492.65,19.72,606793.05
14820,682,3821,33,8820.74,24.69,219215.68
14821,3182,2673,85,9240.28,2.17,768380.1
14822,1143,3839,43,966.65,19.49,33464.75
14823,5186,1691,74,5912.43,1.79,429688.22
14824,3849,358,53,2449.4,10.63,116018.53
14825,9506,1218,71,7772.5,29.58,388611.01
14826,2532,698,1,3075.93,21.31,2420.45
14827,4255,3216,18,7113.08,1.09,126639.85
14828,3292,3931,82,2927.44,25.23,179485.44
14829,2297,2197,17,4179.29,27.07,51815.26
14830,6987,3389,70,1900.72,28.91,94585.53
14831,4492,3149,48,365.08,15.06,14884.75
14832,2900,728,97,1669.19,7.06,150480.48
14833,4839,1479,83,531.51,23.65,33682.05
14834,6825,1263,8,3858.25,6.63,28819.58
14835,3142,2201,80,3957.2,20.17,252722.62
14836,4834,1327,11,9665.65,23.68,81145.06
14837,5319,4215,37,4114.74,3.27,147266.96
14838,8026,3913,51,9456.74,20.03,385690.3
14839,9643,2702,80,1132.59,19.12,73283.1
14840,3420,1390,67,2696.85,22.86,139383.46
14841,7951,1383,27,2697.53,5.83,68587.13
14842,5017,2089,67,5960.07,3.86,383910.76
14843,5177,1714,77,228.68,6.13,16528.97
14844,1439,2486,95,1498.78,3.88,136859.6
14845,59,1494,75,7628.55,6.36,535753.07
14846,6342,4033,13,8649.97,15.68,94817.51
14847,1833,4826,83,1763.83,22.58,113341.25
14848,6099,1999,58,2081.85,24.17,91562.68
14849,2961,1021,1,2212.1,3.27,2139.76
14850,2161,28,24,9319.86,17.14,185338.46
14851,9798,4904,34,6303.69,21.68,167859.7
14852,6692,4691,82,8062.45,15.58,558118.26
14853,5074,2195,11,3304.87,5.34,34412.29
14854,6254,2887,75,8418.16,23.47,483181.34
14855,2273,1443,19,5795.44,13.5,95248.06
14856,5067,4102,36,2154.78,15.8,65315.69
14857,7178,4719,27,5244.56,1.95,138841.86
14858,2156,4530,40,1199.34,3.19,46443.24
14859,7290,416,60,8627.8,27.34,376137.57
14860,6472,124,95,7118.16,18.51,551055.92
14861,427,482,31,4161.93,25.94,95552.09
14862,6286,3945,39,9733.82,22.29,295001.91
14863,4442,2796,42,1038.5,14.93,37104.98
14864,9048,217,71,2136.13,27.04,110654.95
14865,8779,809,94,318.82,28.57,21406.91
14866,2000,3747,5,6184.66,19.71,24828.32
14867,8170,2645,89,9527.49,10.9,755520.43
14868,44,2388,57,2592.13,3.64,142373.26
14869,9681,786,51,9305.02,5.92,446462.3
14870,7115,2371,30,9491.67,20.11,227486.85
14871,5639,1203,2,5242.17,27.71,7579.13
14872,151,3173,30,3899.19,22.95,90129.78
14873,130,3024,99,4864.31,5.88,453250.57
14874,4540,3435,27,6642.18,1.73,176236.3
14875,674,4129,75,6117.51,23.3,351909.76
14876,8591,1263,9,7191.46,17.14,53629.59
14877,521,3566,68,7141.29,1.88,476478.29
14878,6405,4945,27,2400.77,4.06,62189.07
14879,18,3637,90,1876.59,18.99,136820.3
14880,8136,4879,62,9698.73,20.83,476066.04
14881,136,3498,100,5018.99,3.38,484934.81
14882,2539,3315,69,5963.57,27.73,297381.17
14883,5960,4060,11,2204.04,12.72,21160.55
14884,7227,4417,6,8864.24,14.5,45473.55
14885,3112,2842,16,1916.63,18.42,25017.39
14886,5960,3842,81,5726.6,10.28,416170.35
14887,7522,3638,7,4533.28,27.28,23076.21
14888,6634,886,90,8467.86,5.55,719810.44
14889,3500,624,87,649.59,2.3,55214.5
14890,5185,4518,43,2893.43,2.09,121817.16
14891,5118,3223,98,1854.13,2.6,176980.42
14892,9910,720,52,7382.9,23.87,292271.29
14893,7229,1663,5,1561.04,7.03,7256.49
14894,8849,3626,90,3665.28,2.82,320572.72
14895,1653,4217,83,8837.25,17.24,607037.77
14896,8294,472,20,3516.6,29.45,49619.23
14897,3698,2517,20,3304.99,24.7,49773.15
14898,1670,3513,47,344.8,0.25,16165.09
14899,8363,4755,93,7758.85,4.22,691122.67
14900,9293,3181,38,1191.34,2.5,44139.15
14901,5600,1489,40,9266.27,4.05,355639.44
14902,2213,1457,80,5040.57,18.9,327032.18
14903,7569,3610,7,654.84,0.14,4577.46
14904,2785,3961,84,661.14,10.93,49465.7
14905,7051,4346,50,9636.2,24.75,362562.03
14906,3414,2434,15,9444.62,4.01,135988.36
14907,1454,1311,32,2347.59,22.96,57874.67
14908,3237,2797,72,9268.63,14.91,567840.76
14909,3995,3130,61,4414.24,4.95,255939.84
14910,6484,3262,5,2076.16,21.76,8121.94
14911,5999,2107,51,791.17,9.97,36326.81
14912,2089,1712,34,3952.53,29.85,94271.79
14913,4215,1899,18,9595.67,0.3,172203.89
14914,9960,716,24,6209.03,4.81,141849.02
14915,4377,549,3,9487.67,13.15,24720.12
14916,8722,199,84,9663.02,25.86,601789.69
14917,896,2886,77,2130.74,14.23,140720.25
14918,6654,4037,48,1182.0,14.53,48492.26
14919,8779,3050,4,3252.99,16.85,10819.44
14920,7954,2642,77,3082.07,3.79,228324.99
14921,949,184,18,5569.82,4.47,95775.28
14922,4512,85,89,9447.18,13.6,726450.35
14923,7867,3799,14,1199.49,26.89,12277.26
14924,6234,1155,11,5114.39,1.61,55352.53
14925,6890,2765,17,419.66,6.6,6663.36
14926,4261,1542,49,1304.78,28.47,45732.15
14927,7228,4488,56,1406.07,13.09,68432.86
14928,2472,1670,15,3607.0,13.24,46941.5
14929,4885,1302,84,2274.53,21.37,150230.89
14930,732,1291,96,2456.95,21.79,184471.74
14931,5917,630,25,7082.96,24.1,134399.17
14932,6405,3977,95,9822.81,0.28,930554.08
14933,3816,3929,49,214.72,14.36,9010.42
14934,1058,1540,56,4826.58,24.99,202743.39
14935,5618,2707,30,6372.24,8.17,175548.84
14936,6302,3170,53,1901.78,21.83,78790.94
14937,4278,679,32,5999.19,5.39,181626.68
14938,254,2927,51,9806.97,7.45,462893.89
14939,8629,1999,28,5256.79,25.25,110024.61
14940,3196,3529,65,9053.57,7.24,545875.95
14941,5853,4895,52,162.19,16.79,7017.83
14942,5000,3606,18,8928.01,19.28,129720.41
14943,7627,1139,15,1316.39,15.56,16673.4
14944,740,243,21,3542.2,7.64,68703.09
14945,5180,1748,89,2218.98,4.78,188049.24
14946,9542,2151,32,8161.23,29.49,184143.46
14947,6388,861,35,3483.68,21.44,95787.27
14948,2781,4372,24,7236.97,8.58,158784.91
14949,9991,3799,69,3971.71,17.74,225431.88
14950,826,1238,92,8762.42,21.63,631773.99
14951,8237,4228,28,3601.28,15.76,84944.11
14952,4568,3256,2,3429.83,19.7,5508.31
14953,6321,1154,15,1686.39,24.0,19224.85
14954,3014,3046,26,819.8,16.88,17716.86
14955,4358,3642,2,4421.16,0.55,8793.69
14956,953,554,8,3070.67,14.74,20944.43
14957,7652,3012,11,4706.48,29.23,36638.53
14958,5806,1490,6,8836.95,16.3,44379.16
14959,2236,3497,54,4096.16,20.2,176511.73
14960,3358,4344,91,9022.61,17.51,677290.34
14961,7532,1518,26,8744.94,1.13,224799.18
14962,8013,1015,45,6649.28,29.12,212085.43
14963,4286,4830,2,8665.45,0.71,17207.85
14964,1713,76,61,6051.65,28.22,264976.34
14965,4381,879,43,5177.73,14.06,191338.87
14966,4014,112,76,4915.2,27.53,270715.45
14967,3471,4019,96,4411.79,6.6,395578.74
14968,9683,531,85,7230.44,23.47,470343.74
14969,8967,202,71,7419.8,16.36,440620.37
14970,8450,4430,33,9446.38,16.11,261510.75
14971,8449,3047,27,6955.78,13.08,163241.03
14972,2529,1209,4,5625.95,13.09,19558.05
14973,5219,2793,43,6130.26,20.69,209062.1
14974,7745,1175,37,242.66,12.74,7834.57
14975,8944,479,60,3486.65,7.18,194178.51
14976,9573,57,79,7681.74,12.8,529179.71
14977,9804,1577,5,3191.1,22.89,12303.29
14978,3839,3294,53,7203.83,5.92,359200.25
14979,9543,3308,100,5540.72,6.57,517669.47
14980,1217,2736,71,3188.82,7.26,209969.13
14981,6747,4589,43,7094.8,5.03,289731.06
14982,3652,1435,1,6056.49,20.64,4806.43
14983,1002,4986,58,1035.83,29.12,42583.39
14984,3802,4597,42,9848.38,20.92,327100.15
14985,8864,3890,7,2350.11,25.6,12239.37
14986,1314,1821,62,5775.72,29.52,252385.1
14987,5101,4664,66,6568.79,14.79,369419.55
14988,4218,3557,16,2310.83,8.33,33893.41
14989,944,1313,55,6729.67,6.54,345925.23
14990,704,4670,72,5047.29,13.6,313981.82
14991,8730,4660,12,1586.26,19.82,15262.36
14992,2465,1668,81,6448.19,24.13,396271.58
14993,8864,356,52,5321.31,1.64,272170.11
14994,4046,1736,97,2035.12,9.86,177942.35
14995,2890,787,95,2832.27,14.58,229835.88
14996,1474,4116,99,8953.49,3.86,852180.64
14997,2761,3784,27,778.11,29.03,14910.07
14998,8597,2021,41,8926.09,25.26,273525.75
14999,4263,1886,83,2510.25,26.27,153617.01
15000,8663,4144,27,6822.35,8.32,168877.72
15001,3863,273,63,2319.34,28.66,104240.88
15002,714,3465,11,6812.06,27.71,54168.82
15003,8250,4320,35,7452.31,20.65,206969.28
15004,3644,2675,45,5884.89,14.23,227136.16
15005,4666,3812,15,4440.07,0.17,66487.83
15006,5107,171,100,8885.09,20.43,706986.61
15007,3715,2892,86,3148.26,20.59,215002.86
15008,8205,4465,49,5830.72,21.28,224907.2
15009,4603,3921,78,3147.41,5.94,230915.4
15010,4257,7,66,9471.39,20.17,499026.7
15011,4667,466,91,985.22,24.87,67357.82
15012,553,2086,31,4887.52,26.0,112119.71
15013,4877,2862,74,1893.96,8.89,127693.43
15014,7237,3198,13,2048.03,6.7,24840.56
15015,7782,2193,95,2709.95,5.94,242153.0
15016,7149,4650,32,4823.93,18.64,125591.98
15017,9491,2569,17,3669.13,13.12,54191.58
15018,4054,4771,73,8259.31,8.62,550957.1
15019,1551,1257,22,1692.61,19.88,29834.62
15020,1237,1058,33,752.87,9.14,22573.9
15021,1000,2253,86,8990.83,26.27,570088.75
15022,3020,2407,42,9394.34,21.82,308468.79
15023,8482,2934,15,7924.09,13.73,102541.69
15024,7609,662,82,4442.17,25.46,271517.87
15025,9332,2466,48,3445.48,23.2,127014.17
15026,8963,1912,74,1344.58,24.84,74783.39
15027,3410,4714,17,5644.72,18.81,77910.12
15028,8157,2358,35,2231.59,20.21,62320.5
15029,7701,1739,31,2848.29,5.37,83555.44
15030,1429,1429,19,8966.25,3.09,165094.66
15031,2520,4643,79,2875.41,21.53,178250.4
15032,5831,3364,38,6900.43,14.89,223172.33
15033,9667,4993,6,2162.84,14.34,11116.13
15034,8777,2071,75,607.08,16.27,38123.11
15035,3139,3593,62,3564.61,6.65,206308.93
15036,3446,2091,53,8202.93,8.6,397366.34
15037,5180,2304,63,9270.97,19.83,468249.81
15038,5345,3529,61,3799.3,15.75,195255.53
15039,1763,3286,40,7844.76,24.73,236190.03
15040,959,133,15,6627.46,28.13,71447.33
15041,3036,2204,15,6832.42,11.42,90782.36
15042,5152,52,50,3651.25,22.45,141577.22
15043,546,2476,17,8673.37,29.65,103729.17
15044,4685,1005,57,7713.67,6.0,413298.44
15045,6117,470,74,9364.76,12.76,604566.43
15046,7233,682,16,8099.25,8.06,119143.21
15047,1971,4644,37,7679.78,9.0,258578.19
15048,7465,4976,12,1568.24,22.96,14498.07
15049,4821,3050,79,2830.94,26.83,163640.51
15050,5983,833,40,6218.21,15.38,210473.97
15051,8296,3968,26,2747.62,14.95,60758.12
15052,4964,1662,59,4148.67,9.43,221689.57
15053,8771,1627,77,4485.72,16.14,289652.81
15054,370,3703,94,2557.85,8.21,220697.95
15055,9184,2239,99,8830.33,3.82,840808.13
15056,9287,850,93,6986.26,5.73,612493.1
15057,6233,1528,55,3363.66,5.98,173938.22
15058,7256,4237,80,2081.66,26.48,122434.91
15059,5698,2603,11,5889.82,6.82,60369.48
15060,6686,3722,4,9136.39,20.18,29170.67
15061,7955,4585,25,8113.64,19.78,162719.05
15062,7177,1474,61,7878.11,10.61,429576.79
15063,1786,1636,20,6008.39,5.44,113630.67
15064,8852,2722,18,5671.34,3.63,98378.47
15065,5845,3274,24,5047.47,15.72,102096.19
15066,2977,2343,35,470.1,6.4,15400.48
15067,6839,4156,32,8889.54,18.44,232009.88
15068,7934,1174,67,8925.94,20.52,475320.59
15069,3741,2321,7,4449.44,12.2,27346.26
15070,2500,2643,43,9446.61,1.66,399461.24
15071,1381,3002,56,921.34,12.92,44928.96
15072,8884,1823,89,6770.21,26.91,440402.84
15073,5619,1149,81,5757.49,26.75,341606.28
15074,1546,2478,2,362.75,21.26,571.26
15075,3822,2980,31,5943.33,21.07,145423.18
15076,6285,1225,70,7414.62,26.0,384077.32
15077,4080,4979,24,8901.26,28.44,152873.8
15078,867,3957,30,5112.91,26.2,113199.83
15079,8920,4088,40,9598.7,1.47,378303.96
15080,78,1535,73,3242.9,22.33,183869.51
15081,4293,4248,43,5045.07,22.13,168929.63
15082,9076,1668,55,1095.08,7.88,55483.32
15083,4268,102,29,9808.98,10.06,255843.7
15084,8700,3232,53,3268.45,9.31,157100.34
15085,6363,3250,17,422.88,5.28,6809.38
15086,9922,4421,3,1581.99,12.66,4145.13
15087,2411,4505,28,3844.54,1.1,106463.0
15088,9456,446,35,9927.48,24.16,263515.03
15089,8118,397,10,7884.75,24.9,59214.47
15090,9347,3930,54,1616.71,0.99,86438.05
15091,3524,559,51,3891.97,25.38,148113.59
15092,5726,4280,77,2500.86,6.36,180319.01
15093,7698,3191,42,5745.38,3.12,233777.21
15094,3255,3020,9,7076.4,25.35,47542.79
15095,5583,4673,36,7092.8,20.85,202102.24
15096,6866,2340,49,3636.96,29.14,126280.34
15097,8532,1223,86,1443.04,25.66,92257.01
15098,3525,4779,19,3123.85,3.07,57531.01
15099,5451,1120,16,2713.75,11.06,38617.75
15100,7591,1456,16,8158.22,26.81,95536.02
15101,9618,4523,59,4342.75,18.16,209692.29
15102,2593,380,5,8150.69,1.43,40170.68
15103,8483,4510,68,8456.88,28.94,408643.21
15104,9244,664,1,7071.77,5.75,6665.14
15105,7356,572,21,6896.46,20.4,115281.23
15106,3166,13,80,6921.65,27.28,402673.91
15107,1419,4458,56,8386.73,29.72,330074.86
15108,4721,4013,45,5748.95,0.23,258107.73
15109,4904,3549,89,249.22,7.74,20463.8
15110,6715,3456,82,2040.16,4.75,159346.7
15111,5402,2956,96,5259.29,4.53,482020.24
15112,7466,3199,20,9566.17,11.05,170182.16
15113,2732,459,32,844.74,29.92,18943.8
15114,7843,2851,3,5978.58,29.99,12556.81
15115,8093,4918,66,3647.51,20.1,192347.79
15116,3438,537,59,4445.46,26.4,193039.66
15117,9918,3328,82,9596.85,25.75,584304.21
15118,1907,3077,41,4049.56,22.61,128492.13
15119,275,98,14,2177.55,23.19,23416.07
15120,7096,2484,72,7596.12,15.45,462421.4
15121,3201,2035,5,2450.89,22.95,9442.05
15122,2191,3664,84,579.72,8.91,44357.62
15123,136,3038,35,9853.6,25.01,258622.51
15124,3103,1655,5,3411.22,12.02,15005.96
15125,1304,2854,19,1698.7,9.36,29254.33
15126,6215,4059,43,9236.07,12.61,347070.27
15127,4793,3461,94,9990.67,3.38,907380.62
15128,9025,917,44,1302.23,9.02,52129.83
15129,2645,1078,82,9440.93,5.35,732738.9
15130,9605,2082,88,106.76,16.19,7873.85
15131,7541,3977,95,7966.19,28.48,541254.81
15132,2424,311,5,6430.79,7.92,29607.36
15133,5367,565,31,1838.28,29.39,40238.29
15134,4562,3994,100,5894.66,1.56,580270.33
15135,6000,3125,41,5796.72,2.52,231676.35
15136,7289,2914,13,6210.71,9.39,73157.82
15137,6069,1838,98,1581.81,12.14,136198.27
15138,5236,1485,82,1526.21,0.65,124335.75
15139,2214,2151,12,4379.03,23.14,40388.67
15140,6270,4421,85,3915.08,27.4,241599.59
15141,8786,2312,5,7144.16,3.29,34545.59
15142,6077,813,78,4712.03,22.02,286606.4
15143,854,4887,63,8947.1,17.81,463278.15
15144,2742,4407,13,9562.29,23.67,94885.65
15145,843,4125,61,5971.69,23.34,279251.75
15146,7373,2112,42,1643.8,9.28,62632.73
15147,683,3966,62,7013.29,4.85,413735.02
15148,4063,2752,74,9662.31,20.05,571651.25
15149,4671,2209,82,3368.4,26.73,202378.19
15150,2883,3421,87,1764.56,28.47,109810.51
15151,8250,500,84,7151.47,0.04,600483.19
15152,5276,4815,29,3532.67,24.73,77112.18
15153,2957,433,5,4849.63,29.39,17121.62
15154,8433,4531,63,5551.01,23.42,267810.7
15155,1756,1509,61,8861.36,24.92,405839.65
15156,6998,4514,50,235.26,25.46,8768.14
15157,4507,3561,41,7064.29,15.75,244018.24
15158,1231,3846,16,6382.32,2.23,99839.91
15159,6153,3750,39,7182.33,23.28,214901.06
15160,9640,1763,51,7556.41,18.05,315816.38
15161,9442,1045,96,8823.41,5.94,796732.75
15162,5572,1601,10,5284.43,13.34,45794.87
15163,613,2345,49,3480.68,15.82,143571.78
15164,8864,4221,58,7820.99,4.39,433703.62
15165,1335,3742,99,410.98,15.53,34368.33
15166,1564,1005,46,8919.77,6.4,384049.62
15167,5775,4005,77,2741.24,14.65,180152.92
15168,7783,3185,15,9036.32,28.43,97009.41
15169,2163,1503,69,906.27,1.91,61338.26
15170,9799,315,30,223.01,10.25,6004.54
15171,6485,3349,81,8767.34,4.9,675356.97
15172,589,405,67,8578.99,18.0,471329.71
15173,8237,3395,33,852.39,22.75,21729.55
15174,2723,53,41,5208.84,20.82,169098.74
15175,4021,3075,67,6509.19,8.36,399656.45
15176,3689,4566,11,4945.41,16.39,45483.43
15177,8418,357,20,8366.54,13.17,145293.33
15178,5429,2188,25,6636.58,4.6,158282.43
15179,1737,667,9,5107.23,6.53,42963.55
15180,2719,182,96,9983.58,18.31,782936.3
15181,4041,4362,20,3605.57,3.89,69306.27
15182,317,101,77,7823.9,0.06,602078.84
15183,9715,3432,40,1595.24,12.53,55814.26
15184,7743,684,92,3035.69,26.59,205022.0
15185,6334,2799,77,7218.8,15.39,470302.65
15186,2777,981,25,5963.4,13.45,129033.07
15187,6745,2430,94,6303.27,29.2,419495.23
15188,5135,364,29,323.05,18.78,7609.06
15189,9146,4675,64,1742.29,12.12,97991.96
15190,8814,1070,19,6980.74,10.83,118269.79
15191,9149,3582,65,821.19,12.89,46497.01
